,x,y,z,,,
2843,92440.48875,438237.1541,16,0,0,0
2844,92440.48875,438237.1541,3.2,0,0,0
2845,92443.59734,438234.6368,28.8,0,0,0
2846,92443.59734,438234.6368,25.6,0,0,0
2847,92443.59734,438234.6368,22.4,0,0,0
2848,92443.59734,438234.6368,3.2,0,0,0
2849,92446.70592,438232.1195,35.2,0,0,0
2850,92446.70592,438232.1195,22.4,0,0,0
2851,92446.70592,438232.1195,16,0,0,0
2852,92446.70592,438232.1195,9.6,0,0,0
2853,92446.70592,438232.1195,6.4,0,0,0
2854,92449.8145,438229.6023,22.4,0,0,0
2855,92452.92309,438227.085,38.4,0,0,0
2856,92452.92309,438227.085,12.8,0,0,0
2857,92456.03167,438224.5677,22.4,0,0,0
2858,92456.03167,438224.5677,19.2,0,0,0
2859,92456.03167,438224.5677,9.6,0,0,0
2860,92462.24884,438219.5331,9.6,0,0,0
2861,92468.46601,438214.4986,25.6,0,0,0
2862,92468.46601,438214.4986,12.8,0,0,0
2863,92471.57459,438211.9813,51.2,0,0,0
2864,92471.57459,438211.9813,41.6,0,0,0
2865,92471.57459,438211.9813,25.6,0,0,0
2866,92471.57459,438211.9813,16,0,0,0
2867,92474.68317,438209.464,25.6,0,0,0
2868,92474.68317,438209.464,9.6,0,0,0
2869,92480.90034,438204.4294,51.2,0,0,0
2870,92480.90034,438204.4294,32,0,0,0
2871,92484.00893,438201.9122,48,0,0,0
2872,92484.00893,438201.9122,28.8,0,0,0
2873,92484.00893,438201.9122,9.6,0,0,0
2874,92487.11751,438199.3949,12.8,0,0,0
2875,92487.11751,438199.3949,6.4,0,0,0
2876,92490.22609,438196.8776,64,0,0,0
2877,92490.22609,438196.8776,54.4,0,0,0
2878,92493.33468,438194.3603,28.8,0,0,0
2879,92493.33468,438194.3603,22.4,0,0,0
2880,92493.33468,438194.3603,19.2,0,0,0
2881,92493.33468,438194.3603,12.8,0,0,0
2882,92493.33468,438194.3603,3.2,0,0,0
2883,92496.44326,438191.843,32,0,0,0
2884,92496.44326,438191.843,9.6,0,0,0
2885,92496.44326,438191.843,9.87E-12,0,0,0
2886,92499.55184,438189.3258,60.8,0,0,0
2887,92499.55184,438189.3258,57.6,0,0,0
2888,92499.55184,438189.3258,9.6,0,0,0
2889,92400.66846,438264.2529,-3.57E-12,0,0,0
2890,92403.77705,438261.7356,9.6,0,0,0
2891,92403.77705,438261.7356,-2.73E-12,0,0,0
2892,92406.88563,438259.2183,16,0,0,0
2893,92409.99422,438256.7011,3.2,0,0,0
2894,92413.1028,438254.1838,19.2,0,0,0
2895,92416.21138,438251.6665,1.68E-12,0,0,0
2896,92422.42855,438246.6319,12.8,0,0,0
2897,92425.53713,438244.1146,22.4,0,0,0
2898,92425.53713,438244.1146,6.4,0,0,0
2899,92428.64572,438241.5974,32,0,0,0
2900,92431.7543,438239.0801,22.4,0,0,0
2901,92431.7543,438239.0801,16,0,0,0
2902,92431.7543,438239.0801,12.8,0,0,0
2903,92437.97147,438234.0455,25.6,0,0,0
2904,92437.97147,438234.0455,12.8,0,0,0
2905,92441.08005,438231.5282,41.6,0,0,0
2906,92441.08005,438231.5282,-2.37E-12,0,0,0
2907,92444.18864,438229.011,-1.06E-11,0,0,0
2908,92447.29722,438226.4937,16,0,0,0
2909,92450.40581,438223.9764,9.6,0,0,0
2910,92453.51439,438221.4591,28.8,0,0,0
2911,92453.51439,438221.4591,12.8,0,0,0
2912,92456.62297,438218.9418,19.2,0,0,0
2913,92456.62297,438218.9418,16,0,0,0
2914,92462.84014,438213.9073,25.6,0,0,0
2915,92469.05731,438208.8727,22.4,0,0,0
2916,92472.16589,438206.3554,54.4,0,0,0
2917,92472.16589,438206.3554,51.2,0,0,0
2918,92472.16589,438206.3554,9.6,0,0,0
2919,92475.27448,438203.8381,54.4,0,0,0
2920,92475.27448,438203.8381,19.2,0,0,0
2921,92478.38306,438201.3209,28.8,0,0,0
2922,92478.38306,438201.3209,16,0,0,0
2923,92481.49164,438198.8036,54.4,0,0,0
2924,92481.49164,438198.8036,44.8,0,0,0
2925,92481.49164,438198.8036,9.6,0,0,0
2926,92481.49164,438198.8036,1.64E-11,0,0,0
2927,92484.60023,438196.2863,12.8,0,0,0
2928,92487.70881,438193.769,54.4,0,0,0
2929,92487.70881,438193.769,25.6,0,0,0
2930,92490.8174,438191.2517,32,0,0,0
2931,92490.8174,438191.2517,3.2,0,0,0
2932,92493.92598,438188.7344,54.4,0,0,0
2933,92493.92598,438188.7344,28.8,0,0,0
2934,92493.92598,438188.7344,16,0,0,0
2935,92497.03456,438186.2172,57.6,0,0,0
2936,92497.03456,438186.2172,51.2,0,0,0
2937,92497.03456,438186.2172,48,0,0,0
2938,92497.03456,438186.2172,12.8,0,0,0
2939,92382.60826,438273.7307,3.2,0,0,0
2940,92388.82543,438268.6962,12.8,0,0,0
2941,92391.93401,438266.1789,6.4,0,0,0
2942,92391.93401,438266.1789,6.26E-12,0,0,0
2943,92395.0426,438263.6616,9.6,0,0,0
2944,92398.15118,438261.1443,12.8,0,0,0
2945,92401.25977,438258.627,9.6,0,0,0
2946,92401.25977,438258.627,6.4,0,0,0
2947,92404.36835,438256.1097,9.6,0,0,0
2948,92404.36835,438256.1097,3.2,0,0,0
2949,92407.47693,438253.5925,19.2,0,0,0
2950,92407.47693,438253.5925,3.2,0,0,0
2951,92410.58552,438251.0752,6.4,0,0,0
2952,92410.58552,438251.0752,3.2,0,0,0
2953,92413.6941,438248.5579,9.6,0,0,0
2954,92413.6941,438248.5579,3.2,0,0,0
2955,92416.80269,438246.0406,12.8,0,0,0
2956,92419.91127,438243.5233,9.6,0,0,0
2957,92426.12844,438238.4888,19.2,0,0,0
2958,92429.23702,438235.9715,9.21E-13,0,0,0
2959,92432.3456,438233.4542,22.4,0,0,0
2960,92435.45419,438230.9369,32,0,0,0
2961,92435.45419,438230.9369,19.2,0,0,0
2962,92438.56277,438228.4197,44.8,0,0,0
2963,92438.56277,438228.4197,22.4,0,0,0
2964,92438.56277,438228.4197,6.4,0,0,0
2965,92441.67136,438225.9024,44.8,0,0,0
2966,92441.67136,438225.9024,3.2,0,0,0
2967,92444.77994,438223.3851,48,0,0,0
2968,92444.77994,438223.3851,44.8,0,0,0
2969,92444.77994,438223.3851,12.8,0,0,0
2970,92444.77994,438223.3851,6.4,0,0,0
2971,92444.77994,438223.3851,-7.80E-12,0,0,0
2972,92447.88852,438220.8678,54.4,0,0,0
2973,92450.99711,438218.3505,28.8,0,0,0
2974,92450.99711,438218.3505,19.2,0,0,0
2975,92450.99711,438218.3505,12.8,0,0,0
2976,92457.21428,438213.316,38.4,0,0,0
2977,92457.21428,438213.316,25.6,0,0,0
2978,92457.21428,438213.316,16,0,0,0
2979,92457.21428,438213.316,9.6,0,0,0
2980,92460.32286,438210.7987,60.8,0,0,0
2981,92460.32286,438210.7987,44.8,0,0,0
2982,92460.32286,438210.7987,32,0,0,0
2983,92463.43144,438208.2814,38.4,0,0,0
2984,92466.54003,438205.7641,32,0,0,0
2985,92469.64861,438203.2468,44.8,0,0,0
2986,92469.64861,438203.2468,35.2,0,0,0
2987,92469.64861,438203.2468,28.8,0,0,0
2988,92472.75719,438200.7296,16,0,0,0
2989,92478.97436,438195.695,38.4,0,0,0
2990,92478.97436,438195.695,32,0,0,0
2991,92478.97436,438195.695,25.6,0,0,0
2992,92478.97436,438195.695,22.4,0,0,0
2993,92478.97436,438195.695,19.2,0,0,0
2994,92482.08295,438193.1777,54.4,0,0,0
2995,92482.08295,438193.1777,38.4,0,0,0
2996,92482.08295,438193.1777,32,0,0,0
2997,92482.08295,438193.1777,28.8,0,0,0
2998,92482.08295,438193.1777,25.6,0,0,0
2999,92482.08295,438193.1777,22.4,0,0,0
3000,92482.08295,438193.1777,-1.84E-12,0,0,0
3001,92485.19153,438190.6604,38.4,0,0,0
3002,92485.19153,438190.6604,28.8,0,0,0
3003,92488.30011,438188.1431,54.4,0,0,0
3004,92491.4087,438185.6259,22.4,0,0,0
3005,92494.51728,438183.1086,57.6,0,0,0
3006,92494.51728,438183.1086,28.8,0,0,0
3007,92494.51728,438183.1086,22.4,0,0,0
3008,92494.51728,438183.1086,16,0,0,0
3009,92383.19957,438268.1049,1.31E-12,0,0,0
3010,92392.52532,438260.553,6.4,0,0,0
3011,92395.6339,438258.0357,6.4,0,0,0
3012,92398.74248,438255.5184,12.8,0,0,0
3013,92401.85107,438253.0012,12.8,0,0,0
3014,92401.85107,438253.0012,-3.89E-12,0,0,0
3015,92408.06824,438247.9666,3.04E-12,0,0,0
3016,92411.17682,438245.4493,3.2,0,0,0
3017,92420.50257,438237.8975,22.4,0,0,0
3018,92423.61116,438235.3802,12.8,0,0,0
3019,92423.61116,438235.3802,3.2,0,0,0
3020,92426.71974,438232.8629,32,0,0,0
3021,92426.71974,438232.8629,22.4,0,0,0
3022,92426.71974,438232.8629,19.2,0,0,0
3023,92426.71974,438232.8629,12.8,0,0,0
3024,92426.71974,438232.8629,5.63E-12,0,0,0
3025,92429.82832,438230.3456,3.2,0,0,0
3026,92432.93691,438227.8283,19.2,0,0,0
3027,92432.93691,438227.8283,6.4,0,0,0
3028,92436.04549,438225.3111,32,0,0,0
3029,92436.04549,438225.3111,19.2,0,0,0
3030,92439.15407,438222.7938,16,0,0,0
3031,92439.15407,438222.7938,12.8,0,0,0
3032,92445.37124,438217.7592,54.4,0,0,0
3033,92445.37124,438217.7592,51.2,0,0,0
3034,92445.37124,438217.7592,25.6,0,0,0
3035,92445.37124,438217.7592,22.4,0,0,0
3036,92445.37124,438217.7592,19.2,0,0,0
3037,92445.37124,438217.7592,16,0,0,0
3038,92448.47983,438215.2419,35.2,0,0,0
3039,92448.47983,438215.2419,9.6,0,0,0
3040,92451.58841,438212.7247,28.8,0,0,0
3041,92451.58841,438212.7247,12.8,0,0,0
3042,92454.69699,438210.2074,19.2,0,0,0
3043,92457.80558,438207.6901,60.8,0,0,0
3044,92457.80558,438207.6901,38.4,0,0,0
3045,92457.80558,438207.6901,28.8,0,0,0
3046,92457.80558,438207.6901,25.6,0,0,0
3047,92457.80558,438207.6901,22.4,0,0,0
3048,92457.80558,438207.6901,12.8,0,0,0
3049,92457.80558,438207.6901,9.6,0,0,0
3050,92460.91416,438205.1728,38.4,0,0,0
3051,92460.91416,438205.1728,25.6,0,0,0
3052,92464.02275,438202.6555,54.4,0,0,0
3053,92464.02275,438202.6555,51.2,0,0,0
3054,92464.02275,438202.6555,19.2,0,0,0
3055,92467.13133,438200.1383,51.2,0,0,0
3056,92467.13133,438200.1383,35.2,0,0,0
3057,92467.13133,438200.1383,32,0,0,0
3058,92470.23991,438197.621,22.4,0,0,0
3059,92473.3485,438195.1037,51.2,0,0,0
3060,92473.3485,438195.1037,32,0,0,0
3061,92473.3485,438195.1037,25.6,0,0,0
3062,92476.45708,438192.5864,22.4,0,0,0
3063,92476.45708,438192.5864,19.2,0,0,0
3064,92479.56566,438190.0691,35.2,0,0,0
3065,92479.56566,438190.0691,32,0,0,0
3066,92479.56566,438190.0691,16,0,0,0
3067,92482.67425,438187.5518,60.8,0,0,0
3068,92482.67425,438187.5518,19.2,0,0,0
3069,92482.67425,438187.5518,16,0,0,0
3070,92482.67425,438187.5518,3.2,0,0,0
3071,92485.78283,438185.0346,60.8,0,0,0
3072,92485.78283,438185.0346,57.6,0,0,0
3073,92485.78283,438185.0346,22.4,0,0,0
3074,92485.78283,438185.0346,19.2,0,0,0
3075,92485.78283,438185.0346,6.4,0,0,0
3076,92488.89142,438182.5173,25.6,0,0,0
3077,92488.89142,438182.5173,-2.43E-12,0,0,0
3078,92492,438180,64,0,0,0
3079,92492,438180,54.4,0,0,0
3080,92492,438180,28.8,0,0,0
3081,92492,438180,19.2,0,0,0
3082,92492,438180,16,0,0,0
3083,92492,438180,9.6,0,0,0
